ERR2270938	ERR2270939	ERR2270940	ERR2270941	ERR2270960	ERR2270961	ERR2270962	ERR2271042	ERR2271043	ERR2271236	ERR2271237	lvl_type	name	taxonomy
0	0	0	0	0	0	0	0	1	0	0	s	Psychrosphaera aestuarii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__Psychrosphaera aestuarii
0	0	0	0	1	0	0	0	0	0	0	g	Flocculibacter	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Flocculibacter
0	0	0	0	1	0	0	0	0	0	0	s	Flocculibacter collagenilyticus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Flocculibacter;s__Flocculibacter collagenilyticus
3	0	1	0	0	3	2	3	3	3	1	f	Alteromonadaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae
0	0	0	0	0	1	1	2	2	2	0	f1	Alteromonas/Salinimonas group	na;na;na;na;na;na;na
0	0	0	0	0	0	0	1	1	2	0	g	Alteromonas	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas
0	0	0	0	0	0	0	0	1	1	0	g1	unclassified Alteromonas	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	s	Alteromonas mediterranea	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas mediterranea
0	0	0	0	0	0	0	0	0	1	0	s1	Alteromonas mediterranea MED64	na;na;na;na;na;na;na
0	0	0	0	0	0	0	1	0	0	0	s	Alteromonas australica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas australica
0	0	0	0	0	1	1	1	1	0	0	g	Salinimonas	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Salinimonas
0	0	0	0	0	0	1	1	0	0	0	s	Salinimonas lutimaris	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Salinimonas;s__Salinimonas lutimaris
0	0	0	0	0	1	0	0	1	0	0	s	Salinimonas sediminis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Salinimonas;s__Salinimonas sediminis
1	0	0	0	0	0	1	0	1	0	0	g	Hydrocarboniclastica	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Hydrocarboniclastica
1	0	0	0	0	0	1	0	1	0	0	s	Hydrocarboniclastica marina	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Hydrocarboniclastica;s__Hydrocarboniclastica marina
0	0	0	0	0	1	0	0	0	0	1	g	Paraglaciecola	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola
0	0	0	0	0	0	0	0	0	0	1	s	Paraglaciecola mesophila	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola;s__Paraglaciecola mesophila
0	0	0	0	0	1	0	0	0	0	0	g1	unclassified Paraglaciecola	na;na;na;na;na;na;na
0	0	0	0	0	1	0	0	0	0	0	s	Paraglaciecola sp. L3A3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola;s__Paraglaciecola sp. L3A3
0	0	1	0	0	0	0	0	0	1	0	g	Lacimicrobium	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Lacimicrobium
0	0	1	0	0	0	0	0	0	1	0	s	Lacimicrobium alkaliphilum	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Lacimicrobium;s__Lacimicrobium alkaliphilum
1	0	0	0	0	1	0	0	0	0	0	g	Saccharobesus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Saccharobesus
1	0	0	0	0	1	0	0	0	0	0	s	Saccharobesus litoralis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Saccharobesus;s__Saccharobesus litoralis
0	0	0	0	0	0	0	1	0	0	0	g	Saliniradius	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Saliniradius
0	0	0	0	0	0	0	1	0	0	0	s	Saliniradius amylolyticus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Saliniradius;s__Saliniradius amylolyticus
1	0	0	0	0	0	0	0	0	0	0	g	Paraneptunicella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraneptunicella
1	0	0	0	0	0	0	0	0	0	0	s	Paraneptunicella aestuarii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraneptunicella;s__Paraneptunicella aestuarii
1	0	0	0	1	1	1	0	0	1	1	f	Colwelliaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae
1	0	0	0	1	1	0	0	0	0	1	g	Colwellia	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia
1	0	0	0	1	1	0	0	0	0	1	g1	unclassified Colwellia	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	0	1	s	Colwellia sp. MT41	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;s__Colwellia sp. MT41
0	0	0	0	0	1	0	0	0	0	0	s	Colwellia sp. Arc7-D	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;s__Colwellia sp. Arc7-D
0	0	0	0	1	0	0	0	0	0	0	s	Colwellia sp. Arc7-635	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;s__Colwellia sp. Arc7-635
1	0	0	0	0	0	0	0	0	0	0	s	Colwellia sp. PAMC 20917	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Colwellia;s__Colwellia sp. PAMC 20917
0	0	0	0	0	0	1	0	0	1	0	g	Thalassotalea	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea
0	0	0	0	0	0	1	0	0	1	0	s	Thalassotalea crassostreae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea crassostreae
0	0	0	0	0	0	0	0	3	0	0	f	Moritellaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae
0	0	0	0	0	0	0	0	3	0	0	g	Moritella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__Moritella
0	0	0	0	0	0	0	0	1	0	0	g1	unclassified Moritella	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	s	Moritella sp. 24	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__Moritella;s__Moritella sp. 24
0	0	0	0	0	0	0	0	1	0	0	s	Moritella marina	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__Moritella;s__Moritella marina
0	0	0	0	0	0	0	0	1	0	0	s1	Moritella marina ATCC 15381	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	s	Moritella yayanosii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Moritellaceae;g__Moritella;s__Moritella yayanosii
1	0	0	0	1	0	0	1	0	0	0	f	Idiomarinaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae
1	0	0	0	1	0	0	1	0	0	0	g	Idiomarina	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina
0	0	0	0	0	0	0	1	0	0	0	s	Idiomarina piscisalsi	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina;s__Idiomarina piscisalsi
0	0	0	0	1	0	0	0	0	0	0	s	Idiomarina abyssalis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina;s__Idiomarina abyssalis
1	0	0	0	0	0	0	0	0	0	0	g1	unclassified Idiomarina	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	0	0	0	s	Idiomarina sp. OT37-5b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae;g__Idiomarina;s__Idiomarina sp. OT37-5b
0	1	0	0	0	0	0	0	1	0	0	f	Psychromonadaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae
0	1	0	0	0	0	0	0	1	0	0	g	Psychromonas	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas
0	0	0	0	0	0	0	0	1	0	0	g1	unclassified Psychromonas	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	s	Psychromonas sp. CNPT3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas sp. CNPT3
0	1	0	0	0	0	0	0	0	0	0	s	Psychromonas ingrahamii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;s__Psychromonas ingrahamii
0	1	0	0	0	0	0	0	0	0	0	s1	Psychromonas ingrahamii 37	na;na;na;na;na;na;na
7	2	9	6	8	10	4	1	12	7	10	o	Moraxellales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales
7	2	9	6	8	10	4	1	12	7	10	f	Moraxellaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae
5	1	6	5	7	10	4	0	11	5	8	g	Acinetobacter	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter
0	0	0	2	1	2	0	0	2	0	1	g1	unclassified Acinetobacter	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	1	s	Acinetobacter sp. WCHAc010034	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. WCHAc010034
0	0	0	1	0	1	0	0	0	0	0	s	Acinetobacter sp. TGL-Y2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. TGL-Y2
0	0	0	0	0	1	0	0	0	0	0	s	Acinetobacter sp. WCHA55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. WCHA55
0	0	0	0	1	0	0	0	0	0	0	s	Acinetobacter sp. TTH0-4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. TTH0-4
0	0	0	1	0	0	0	0	0	0	0	s	Acinetobacter sp. CS-2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. CS-2
0	1	3	0	1	2	0	0	1	0	0	g1	Acinetobacter calcoaceticus/baumannii complex	na;na;na;na;na;na;na
0	0	1	0	0	2	0	0	0	0	0	s	Acinetobacter baumannii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii
0	0	0	0	1	0	0	0	1	0	0	s	Acinetobacter calcoaceticus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter calcoaceticus
0	0	1	0	0	0	0	0	0	0	0	s	Acinetobacter lactucae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lactucae
0	0	1	0	0	0	0	0	0	0	0	s	Acinetobacter seifertii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter seifertii
0	0	0	0	1	0	0	0	0	0	1	s	Acinetobacter lanii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lanii
0	0	0	1	0	0	0	0	1	0	0	s	Acinetobacter defluvii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter defluvii
0	0	0	0	0	0	0	0	0	0	1	s	Acinetobacter wuhouensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter wuhouensis
0	0	0	0	0	0	0	0	0	0	1	s	Acinetobacter haemolyticus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter haemolyticus
0	0	0	0	0	0	0	0	0	1	0	s	Acinetobacter piscicola	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter piscicola
0	0	0	0	0	0	0	0	0	1	0	s	Acinetobacter venetianus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter venetianus
0	0	0	0	0	0	0	0	0	1	0	s1	Acinetobacter venetianus VE-C3	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	s	Acinetobacter dispersus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter dispersus
0	0	0	0	0	0	0	0	1	0	0	s	Acinetobacter lwoffii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter lwoffii
0	0	0	0	0	0	1	0	0	0	0	s	Acinetobacter portensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter portensis
0	0	0	0	0	0	1	0	0	0	0	s	Acinetobacter bouvetii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter bouvetii
0	0	0	0	0	1	0	0	0	0	0	s	Acinetobacter indicus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter indicus
0	0	0	0	1	0	0	0	0	0	0	s	Acinetobacter larvae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter larvae
0	0	0	0	1	0	0	0	0	0	0	s	Acinetobacter radioresistens	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter radioresistens
0	0	0	0	1	0	0	0	0	0	0	s	Acinetobacter junii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii
0	0	0	0	1	0	0	0	0	0	0	s	Acinetobacter johnsonii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii
0	0	0	1	0	0	0	0	0	0	0	s	Acinetobacter baylyi	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baylyi
0	0	0	1	0	0	0	0	0	0	0	s1	Acinetobacter baylyi ADP1	na;na;na;na;na;na;na
0	0	1	0	0	0	0	0	0	0	0	s	Acinetobacter shaoyimingii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter shaoyimingii
1	0	0	0	0	0	0	0	0	0	0	s	Acinetobacter schindleri	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter schindleri
1	0	0	0	0	0	0	0	0	0	0	s	Acinetobacter variabilis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter variabilis
1	0	0	0	0	0	0	0	0	0	0	s	Acinetobacter cumulans	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter cumulans
0	1	2	1	0	0	0	1	0	1	0	g	Psychrobacter	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter
0	0	2	1	0	0	0	0	0	1	0	g1	unclassified Psychrobacter	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	0	1	0	s	Psychrobacter sp.	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp.
0	0	0	1	0	0	0	0	0	0	0	s	Psychrobacter sp. 28M-43	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp. 28M-43
0	1	0	0	0	0	0	0	0	0	0	s	Psychrobacter sanguinis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sanguinis
1	0	1	0	1	0	0	0	1	1	1	g	Moraxella	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Moraxella
0	0	0	0	1	0	0	0	1	1	1	s	Moraxella osloensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Moraxella;s__Moraxella osloensis
0	0	1	0	0	0	0	0	0	0	0	g1	unclassified Moraxella	na;na;na;na;na;na;na
0	0	1	0	0	0	0	0	0	0	0	s	Moraxella sp. ZY201115	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Moraxella;s__Moraxella sp. ZY201115
1	0	0	0	0	0	0	0	0	0	1	g	Aquirhabdus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Aquirhabdus
1	0	0	0	0	0	0	0	0	0	1	s	Aquirhabdus parva	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Moraxellales;f__Moraxellaceae;g__Aquirhabdus;s__Aquirhabdus parva
11	2	4	1	5	4	5	3	5	9	9	o	Vibrionales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales
11	2	4	1	5	4	5	3	5	9	9	f	Vibrionaceae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae
9	1	3	1	3	4	4	2	4	8	7	g	Vibrio	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio
0	0	0	1	0	1	1	2	1	3	1	g1	Vibrio harveyi group	na;na;na;na;na;na;na
0	0	0	0	0	1	0	0	1	1	1	s	Vibrio parahaemolyticus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus
0	0	0	0	0	0	0	0	0	2	0	s	Vibrio harveyi	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio harveyi
0	0	0	1	0	0	0	1	0	0	0	g2	Vibrio diabolicus subgroup	na;na;na;na;na;na;na
0	0	0	1	0	0	0	1	0	0	0	s	Vibrio diabolicus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio diabolicus
0	0	0	0	0	0	0	1	0	0	0	s	Vibrio campbellii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio campbellii
0	0	0	0	0	0	1	0	0	0	0	s	Vibrio natriegens	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio natriegens
1	0	1	0	0	1	1	0	0	0	1	s	Vibrio cholerae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio cholerae
1	0	0	0	1	1	0	0	0	1	0	g1	unclassified Vibrio	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	0	1	0	s	Vibrio sp. ED004	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. ED004
0	0	0	0	0	1	0	0	0	0	0	s	Vibrio sp. B1REV9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. B1REV9
0	0	0	0	1	0	0	0	0	0	0	s	Vibrio sp. VB16	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. VB16
1	1	1	0	0	0	0	0	0	0	0	s	Vibrio anguillarum	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio anguillarum
0	0	0	0	0	0	1	0	0	1	0	s	Vibrio cincinnatiensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio cincinnatiensis
1	0	1	0	0	0	0	0	0	0	0	g1	Vibrio oreintalis group	na;na;na;na;na;na;na
1	0	1	0	0	0	0	0	0	0	0	s	Vibrio sinaloensis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sinaloensis
0	0	0	0	0	0	0	0	0	0	1	s	Vibrio tritonius	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio tritonius
0	0	0	0	0	0	0	0	0	0	1	s	Vibrio furnissii	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio furnissii
0	0	0	0	0	0	0	0	0	0	1	s	Vibrio nigripulchritudo	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio nigripulchritudo
0	0	0	0	0	0	0	0	0	1	0	s	Vibrio penaeicida	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio penaeicida
0	0	0	0	0	0	0	0	0	1	0	s	Vibrio maritimus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio maritimus
0	0	0	0	0	0	0	0	1	0	0	s	Vibrio panuliri	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio panuliri
0	0	0	0	0	0	1	0	0	0	0	s	Vibrio casei	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio casei
0	0	0	0	0	1	0	0	0	0	0	s	Vibrio gazogenes	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio gazogenes
1	0	0	0	0	0	0	0	0	0	0	s	Vibrio coralliilyticus	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio coralliilyticus
1	0	0	0	0	0	0	0	0	0	0	s	Vibrio aquimaris	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio aquimaris
1	0	0	0	0	0	0	0	0	0	0	s	Vibrio fluvialis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio fluvialis
1	0	0	0	1	0	0	1	1	0	1	g	Photobacterium	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium
0	0	0	0	0	0	0	1	0	0	1	s	Photobacterium damselae	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae
0	0	0	0	0	0	0	1	0	0	0	s1	Photobacterium damselae subsp. damselae	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	g1	unclassified Photobacterium	na;na;na;na;na;na;na
0	0	0	0	0	0	0	0	1	0	0	s	Photobacterium sp. GJ3	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium sp. GJ3
0	0	0	0	1	0	0	0	0	0	0	s	Photobacterium profundum	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium profundum
0	0	0	0	1	0	0	0	0	0	0	s1	Photobacterium profundum SS9	na;na;na;na;na;na;na
1	0	0	0	0	0	0	0	0	0	0	s	Photobacterium ganghwense	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium ganghwense
0	0	1	0	0	0	1	0	0	1	0	g	Aliivibrio	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio
0	0	0	0	0	0	1	0	0	1	0	s	Aliivibrio salmonicida	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio;s__Aliivibrio salmonicida
